device_id,timestamp,temperature,humidity,precipitation_accumulated,wind_speed,wind_gust,wind_direction,illuminance,solar_irradiance,fo_uv,uv_index,precipitation_rate,pressure,model,name,utc_datetime,cell_id,lat,lon,rn
c6badb80-506f-11ed-9972-4f669f2d96bd,1706486544000,18.814184747,37.0,108.2707459,0.014992092,0.559911103,97.0,1344293.0,1851.98,63779.0,0.0,0.59,957.032845,WS1000,Noisy Shadow Hurricane,2024-01-29 00:02:07,871f40d8affffff,44.54905033111572,-104.52148648310518,10
25e68460-1c7c-11ed-960b-b351f0b0cc44,1706486480000,0.538041952,55.0,684.9222898,0.003821138,0.653550397,263.0,33806.0,30.69,2413.0,0.0,0.57,1030.0065259,WS1000,Generous Blue Windstorm,2024-01-29 00:00:36,871f18874ffffff,48.32981038093567,80.84119949627964,4
096a90c0-5402-11ed-9972-4f669f2d96bd,1706486544000,13.116986269,87.0,2967.8362314,1.038186099,0.937002822,48.0,1175020.0,1595.17,58961.0,0.0,0.12,930.2967497,WS1000,Mysterious Fuchsia Hydrometer,2024-01-29 00:01:50,873f3428bffffff,23.971402645111084,-121.0175832662548,10
7d4a9d60-1d29-11ed-960f-d7d4cf200cc9,1706486480000,6.557618459,82.0,469.6146177,0.585673145,3.035695837,254.0,149.0,0.12,90.0,0.0,0.09,1033.7871613,WS1000,Blunt Purpureus Squall,2024-01-29 00:01:06,872aac992ffffff,50.931522846221924,79.16114067075148,7
f67522c0-1d59-11ed-960f-d7d4cf200cc9,1706486528000,6.064955025,90.0,585.3376393,3.59943691,1.998554892,128.0,2388.0,3.45,370.0,0.0,2.12,1002.1010326,WS1000,Gigantic Blush Ozone,2024-01-29 00:01:18,8712d3d76ffffff,37.06283664703369,-44.611798287130014,10
40a1f800-1c88-11ed-960f-d7d4cf200cc9,1706486544000,-0.494681952,88.0,1240.1363511,0.061157218,1.179165772,90.0,79.0,0.77,552.0,0.0,3.61,865.4926503,WS1000,Rhythmic Zaffre Climatology,2024-01-29 00:01:52,871f1b54bffffff,43.58861255645752,-47.136493153202025,10
abd63710-4f89-11ed-960f-d7d4cf200cc9,1706486432000,20.801448504,32.0,161.1400631,0.020501991,0.587254401,232.0,337032.0,323.65,25283.0,7.0,1.95,989.4429223,WS1000,Rapid Celeste Autumn,2024-01-29 00:00:16,871958443ffffff,48.71749258041382,-99.30817382587428,3
b1cda750-1e08-11ed-960f-d7d4cf200cc9,1706486448000,2.746547226,99.0,2719.1086385,0.238330467,1.04216237,252.0,378439.0,339.14,57370.0,0.0,3.12,952.7061635,WS1000,Thermal Zaffre Corona,2024-01-29 00:01:34,873cab168ffffff,49.65926194190979,6.129156285161798,6
42156300-511e-11ed-9972-4f669f2d96bd,1706486512000,0.743848541,99.0,2450.3931617,1.192050924,3.014734272,26.0,75.0,0.69,7.0,0.0,5.62,983.718438,WS1000,Petite Blonde Windsock,2024-01-29 00:01:50,8729a4cecffffff,51.903138160705566,-78.0498664644414,9
cf251dd0-50f1-11ed-960b-b351f0b0cc44,1706486496000,6.307263432,80.0,67.8433857,6.8819e-05,0.620282196,78.0,184951.0,166.24,3716.0,0.0,4.22,1027.2947814,WS1000,Striped Emerald Winter,2024-01-29 00:01:35,8748d8809ffffff,43.88011074066162,35.88108294670869,6
9134f260-5052-11ed-960b-b351f0b0cc44,1706486448000,5.654896748,63.0,164.1364667,0.745830842,1.941660701,23.0,439.0,0.43,6.0,0.0,1.71,1003.4183008,WS1000,Wild Cyclamen Downpour,2024-01-29 00:00:07,871eda383ffffff,51.840978384017944,-35.47832329567012,4
09266910-5063-11ed-9972-4f669f2d96bd,1706486400000,2.534336903,96.0,755.1801541,0.028946614,0.72337017,7.0,57402.0,60.62,230.0,0.0,0.25,939.3509036,WS1000,Huge Fandango Millimeter,2024-01-29 00:00:00,8729a1bb2ffffff,38.59333348274231,-14.921500883990461,2
c40a3c70-1d14-11ed-960f-d7d4cf200cc9,1706486400000,9.510893934,94.0,1434.5987123,0.1789231,1.623452723,187.0,0.0,0.01,0.0,0.0,0.84,997.2900121,WS1000,Temperate Dijon Hygrometer,2024-01-29 00:00:00,873cf2c6cffffff,43.75065851211548,63.35801082884771,1
f4350990-4fa8-11ed-960f-d7d4cf200cc9,1706486496000,-3.784062094,99.0,676.6918183,0.000143171,0.510315459,34.0,0.0,0.01,2.0,0.0,3.73,1025.9264092,WS1000,Quaint Basil Frost,2024-01-29 00:01:16,871ee5722ffffff,41.4311785697937,27.89265747975554,5
56c2c920-d81d-11ec-a9a3-21283bd68668,1706486480000,-6.211507221,99.0,2019.5268894,2.916470355,1.422224159,37.0,0.0,0.02,0.0,0.0,1.71,960.4104708,WS1000,Howling Juniper Corona,2024-01-29 00:01:24,872b9bc12ffffff,48.19414281845093,-89.40497914037847,7
01a28840-1dd2-11ed-9972-4f669f2d96bd,1706486496000,4.039681862,99.0,1223.9241121,0.117924019,1.373944001,323.0,2.0,0.02,0.0,0.0,5.7,932.1343331,WS1000,Cloudy Topaz Winter,2024-01-29 00:01:09,872656626ffffff,28.193431615829468,-3.9128968091096397,7
1f499440-1d48-11ed-960b-b351f0b0cc44,1706486448000,15.223553109,86.0,612.2849783,0.671768168,2.403835482,30.0,335153.0,254.27,17239.0,0.0,4.69,1031.9805308,WS1000,Vast Aegean Coriolis,2024-01-29 00:00:08,87196b96bffffff,34.259870290756226,23.05210454861185,3
f35ad760-1c7d-11ed-960b-b351f0b0cc44,1706486400000,-1.632631927,93.0,156.6566677,0.008225158,0.961242897,88.0,35.0,0.09,0.0,0.0,0.98,895.2187507,WS1000,Cheery Butter Easterlies,2024-01-29 00:00:01,873f64991ffffff,48.86093854904175,-48.608725591968025,1
56c2c920-d81d-11ec-a9a3-21283bd68668,1706486448000,20.49407846,88.0,1888.4621998,1.005010446,5.05733103,304.0,294.0,0.96,1.0,0.0,4.84,1029.1917924,WS1000,Tangy Cerise Sun,2024-01-29 00:00:58,871e13091ffffff,45.10145950317383,6.244625778955793,4
e68fc0a0-1c77-11ed-960f-d7d4cf200cc9,1706486496000,15.018549661,28.0,25.4014814,2.608663507,1.825670223,289.0,545421.0,524.33,53459.0,0.0,1.02,1027.19379,WS1000,Spare Ash Steam,2024-01-29 00:00:49,8744cbd86ffffff,38.91243934631348,-98.89152572557876,6
7b47b020-512c-11ed-960f-d7d4cf200cc9,1706486496000,-4.291237019,50.0,1034.6176486,0.086303034,1.430950718,262.0,0.0,0.01,0.0,0.0,2.27,1031.0010626,WS1000,Fun Blue Hydrosphere,2024-01-29 00:01:52,8744a976cffffff,45.74202871322632,51.634127005781096,6
72b13f80-d81e-11ec-a9a3-21283bd68668,1706486480000,0.46754881,99.0,200.5713731,0.913129201,1.435553008,160.0,0.0,0.01,1.0,0.0,3.02,1025.1679321,WS1000,Brave Tyrian Mesocyclones,2024-01-29 00:01:01,87195180affffff,56.00921559333801,22.378898950745366,4
7d294f30-506d-11ed-960b-b351f0b0cc44,1706486416000,1.068847189,97.0,1798.6869402,0.093296443,1.021466862,246.0,37.0,0.12,19.0,0.0,1.99,1031.7349465,WS1000,Keen Zinc Isotherm,2024-01-29 00:00:56,871e0592affffff,50.710978269577026,-26.32784679702621,2
db359160-1d55-11ed-960f-d7d4cf200cc9,1706486416000,25.645786243,94.0,955.261141,4.149015105,3.570774714,121.0,130830.0,92.1,377.0,0.0,5.64,1018.948751,WS1000,Thermal Plastic Winter,2024-01-29 00:00:00,8728f4af3ffffff,38.08947396278381,-118.20083387748006,2
b4f1fb30-5070-11ed-9972-4f669f2d96bd,1706486432000,-4.397602887,90.0,1317.4449608,0.691103258,1.038417411,305.0,6132.0,13.33,399.0,0.0,1.77,1028.1722572,WS1000,Happy Carob Ice,2024-01-29 00:00:45,871f02613ffffff,42.27629828453064,-17.473638409178733,4
e7f1be30-5057-11ed-960b-b351f0b0cc44,1706486464000,16.903577201,98.0,805.3155513,0.166719131,0.907287088,118.0,313873.0,423.37,21008.0,0.0,1.02,1012.6256901,WS1000,Bubbly Rufous Mist,2024-01-29 00:00:44,87194e68cffffff,27.747474193572998,-45.51079592760068,5
c40a3c70-1d14-11ed-960f-d7d4cf200cc9,1706486544000,-1.986711515,99.0,1373.5336321,0.000708171,0.557925229,182.0,45.0,0.3,2.0,0.0,1.72,978.9454328,WS1000,Dancing Magenta Flood,2024-01-29 00:01:55,87393364cffffff,37.62588548660278,94.0721302145268,10
d0ec4c60-4f48-11ed-960f-d7d4cf200cc9,1706486464000,2.607863617,97.0,1328.2070138,0.76132912,1.075253482,232.0,8443.0,15.3,18563.0,0.0,2.01,1025.1971644,WS1000,Jolly Magenta Altitude,2024-01-29 00:00:15,8712ec514ffffff,41.70199155807495,-49.63658170990661,5
14bf4ba0-4f5c-11ed-9972-4f669f2d96bd,1706486528000,8.534039736,25.0,8.1522267,0.000126835,0.563514939,147.0,1455032.0,2121.69,58322.0,0.0,4.53,976.0225415,WS1000,Big Viridian Season,2024-01-29 00:01:44,87196816cffffff,50.47951054573059,-72.0433140553158,10
d19b2670-1e26-11ed-9972-4f669f2d96bd,1706486464000,-8.90306926,98.0,1245.0042224,0.143398798,0.999469812,53.0,4.0,0.07,0.0,0.0,0.25,1012.4815527,WS1000,Gigantic Tiger Fog,2024-01-29 00:00:55,872aaa85dffffff,58.530986070632935,23.70681662497742,3
e0d5d180-1dc7-11ed-960f-d7d4cf200cc9,1706486464000,6.48068854,98.0,239.003413,1.869147809,3.000698751,300.0,10835.0,36.04,6924.0,0.0,5.48,1005.8330902,WS1000,Cool Burlap Raindrop,2024-01-29 00:00:25,873954003ffffff,59.36637997627258,-113.22640174269782,6
66399230-1c6f-11ed-960f-d7d4cf200cc9,1706486512000,-2.254283076,90.0,246.6318496,0.027886016,1.784644458,286.0,0.0,0.01,0.0,0.0,1.5,1026.0808517,WS1000,Special Ebony Altitude,2024-01-29 00:01:56,871f45662ffffff,55.565391302108765,-23.778696994521795,9
b6032470-4dfc-11ed-960b-b351f0b0cc44,1706486464000,5.353658764,75.0,57.2068106,0.177124084,1.09790251,189.0,7739.0,6.17,5.0,0.0,1.98,1009.0103848,WS1000,Slow Mauvelous Pollution,2024-01-29 00:01:39,871fa5da0ffffff,50.40366721153259,-59.319837900422186,4
c60a4380-4f9b-11ed-9972-4f669f2d96bd,1706486464000,1.459573694,98.0,241.7786308,0.250481442,1.848499012,15.0,0.0,0.01,0.0,0.0,1.8,1034.3304998,WS1000,Cloudy Chambray Dew,2024-01-29 00:00:45,871951b21ffffff,58.874162435531616,69.19339519868547,4
9f5fcee0-5116-11ed-9972-4f669f2d96bd,1706486464000,7.091178018,87.0,1991.2534324,0.001544266,0.852309145,226.0,21740.0,25.48,9812.0,0.0,5.5,1019.7671096,WS1000,Bent Rose Frost,2024-01-29 00:00:17,872642868ffffff,51.678006649017334,-47.14484456741762,4
52930830-4eb8-11ed-9972-4f669f2d96bd,1706486544000,19.804384727,99.0,346.0268034,0.776073176,1.046855995,351.0,299.0,1.66,219.0,0.0,0.26,1020.2881154,WS1000,Genuine Clear Smog,2024-01-29 00:02:03,8729a1c61ffffff,28.02241063117981,-35.937534862485165,10
df2c0430-512f-11ed-9972-4f669f2d96bd,1706486528000,28.575577645,88.0,4420.7717169,2.156152348,4.745683333,154.0,1374949.0,2240.93,64269.0,0.0,1.92,844.8970928,WS1000,Macho Bone Fahrenheit,2024-01-29 00:01:26,872a1000dffffff,29.012823820114136,-158.03047360142875,9
2ea267e0-50ed-11ed-9972-4f669f2d96bd,1706486528000,1.622045816,98.0,182.0919336,3.51e-07,0.510187185,353.0,24.0,0.08,0.0,0.0,1.07,1034.2925809,WS1000,Pet Cerulean Precipitation,2024-01-29 00:02:04,871f8e6c6ffffff,58.864190101623535,74.79441403535529,9
e6d7ddc0-50db-11ed-960f-d7d4cf200cc9,1706486512000,3.473636512,76.0,1288.2498516,0.656374829,1.370480692,108.0,247.0,0.18,0.0,0.0,0.29,1018.9827762,WS1000,Rhythmic Peach Steam,2024-01-29 00:01:48,870999382ffffff,40.04595422744751,-78.14081744153066,9
b68f5db0-5053-11ed-960b-b351f0b0cc44,1706486496000,-4.318622921,85.0,776.6352505,0.021348858,0.653627853,289.0,0.0,0.01,0.0,0.0,0.27,1027.4306978,WS1000,Clean Graphite Gust,2024-01-29 00:01:31,872a30441ffffff,49.96073865890503,-10.763990442402985,8
b97a62b0-50e2-11ed-9972-4f669f2d96bd,1706486432000,9.122525991,91.0,1103.9463691,0.001304524,0.591311454,190.0,15570.0,28.45,1321.0,0.0,1.02,1022.9689643,WS1000,Isobar Rose Scorcher,2024-01-29 00:00:09,873904120ffffff,39.9321768283844,-19.027886414627375,2
8a5b5d90-5051-11ed-9972-4f669f2d96bd,1706486448000,25.701922755,96.0,2291.5561575,0.835301295,0.986623668,22.0,537459.0,466.1,55083.0,0.0,2.57,1028.0444054,WS1000,Wobbly Oxblood Tornado,2024-01-29 00:00:31,87089b192ffffff,46.91695857048035,-72.79263314409555,4
8230feb0-da84-11ec-9972-4f669f2d96bd,1706486464000,18.397736644,78.0,609.6913761,0.831662685,1.739095118,283.0,452924.0,559.19,13257.0,0.0,0.94,982.685904,WS1000,Tricky Brunette Solar,2024-01-29 00:01:01,8729a189cffffff,35.117839097976685,-116.15121615779574,7
d51bbd30-4df3-11ed-960f-d7d4cf200cc9,1706486496000,1.466532782,94.0,6398.9319693,6.237534165,1.9401786,114.0,0.0,0.01,0.0,0.0,0.05,1033.5004548,WS1000,Sleepy Vanilla Cloud,2024-01-29 00:00:43,871e192f6ffffff,43.24198246002197,10.543788852929424,7
05901920-50f6-11ed-9972-4f669f2d96bd,1706486512000,-3.279618882,99.0,2160.6893444,0.000332384,0.519796478,14.0,0.0,0.01,0.0,0.0,0.98,1022.648023,WS1000,Dry Fawn Snowsquall,2024-01-29 00:01:44,871ed0aebffffff,56.79591631889343,-88.06248430106098,8
bb57e190-1e27-11ed-960b-b351f0b0cc44,1706486480000,14.228383272,95.0,273.2998679,0.15371531,1.334095487,354.0,317116.0,333.42,12206.0,0.0,0.23,896.7006323,WS1000,Exotic Walnut Temperature,2024-01-29 00:01:30,871e564a6ffffff,37.30134105682373,-154.39308029010007,6
7699b010-1df5-11ed-960b-b351f0b0cc44,1706486400000,-2.024958988,92.0,2099.7893344,0.232556426,0.763141408,231.0,326052.0,266.22,23494.0,0.0,0.08,1013.5820567,WS1000,Thankful Cobalt Hydrosphere,2024-01-29 00:00:00,871eec6a2ffffff,54.763335943222046,-10.770515483062951,1
6af06040-1d2f-11ed-9972-4f669f2d96bd,1706486512000,17.380699957,70.0,364.3867685,2.016558682,1.201050814,82.0,105755.0,107.55,354.0,0.0,0.42,936.2524801,WS1000,Harsh Dandelion Thunder,2024-01-29 00:00:43,87268cda2ffffff,39.72968673706055,-100.93487415911224,8
c1459510-d832-11ec-8cb5-a7f2455167cf,1706486496000,0.849736366,87.0,1591.7845736,4.538492454,5.473179047,88.0,22.0,0.06,12.0,0.0,0.4,1024.2163547,WS1000,Muscular Heather Altocumulus,2024-01-29 00:00:28,872c36a03ffffff,49.36542797088623,-126.12074013070608,8
e6d7ddc0-50db-11ed-960f-d7d4cf200cc9,1706486400000,1.532876946,96.0,1936.0894408,0.851599214,0.539334269,12.0,122.0,0.79,1.0,0.0,3.45,860.3360868,WS1000,Sticky Pink Isotherm,2024-01-29 00:00:00,87182c104ffffff,51.87764525413513,-85.50387362271104,1
0d10c930-d8ef-11ec-960f-d7d4cf200cc9,1706486496000,18.337207124,98.0,1347.5736133,0.321926543,1.534929325,75.0,573055.0,514.41,14163.0,0.0,0.2,944.3955395,WS1000,Fast Bisque Heat,2024-01-29 00:01:18,873f4d300ffffff,40.86412954330444,-148.81671955423,8
3e93e930-1d30-11ed-9972-4f669f2d96bd,1706486432000,13.294578738,96.0,126.9230286,0.182596882,0.653396642,294.0,1714.0,4.42,111.0,0.0,5.44,1022.9999333,WS1000,Stable Zaffre Firestorm,2024-01-29 00:00:00,8729a1d21ffffff,50.079428911209106,-54.755883965246966,2
8952e6e0-1d0f-11ed-960f-d7d4cf200cc9,1706486512000,4.536811146,37.0,411.5143599,0.311325046,2.20411266,52.0,39.0,0.1,0.0,0.0,0.04,973.9859883,WS1000,Dry Misty Sunset,2024-01-29 00:01:18,871ea2a69ffffff,49.20261096954346,27.17625403266402,9
41d196d0-4fab-11ed-9972-4f669f2d96bd,1706486544000,15.621514927,94.0,1498.9332657,0.150519382,0.559116189,170.0,777.0,2.79,2634.0,0.0,5.4,984.5295243,WS1000,Winning Phlox Sunshine,2024-01-29 00:02:05,871e80c99ffffff,42.553366899490356,-61.7924574478936,10
2811db00-9323-11ec-966b-a173bf0cd052,1706486528000,7.62978937,78.0,2135.1497654,0.0141296,0.532830091,315.0,9054.0,8.53,2280.0,0.0,3.88,862.281206,WS1000,Gloomy Quartz Autumn,2024-01-29 00:01:48,8712c8b50ffffff,42.06817030906677,-97.1873316149418,8
eb735d20-5052-11ed-9972-4f669f2d96bd,1706486480000,8.773516466,99.0,409.6376503,0.085154865,1.119635917,227.0,80678.0,158.55,7432.0,0.0,2.03,1032.3703784,WS1000,Loud Pink Beaufort,2024-01-29 00:01:17,87619b888ffffff,25.13173770904541,-1.2179210909061453,5
46a94440-9959-11ec-900c-abdec1c57354,1706486464000,2.819152205,93.0,47.0350311,0.143795678,0.583452315,72.0,188.0,0.14,0.0,0.0,0.47,1032.5464719,WS1000,Curved Tortilla Scorcher,2024-01-29 00:00:18,8744dc099ffffff,45.982022285461426,5.445112193696957,5
7d716130-511c-11ed-960f-d7d4cf200cc9,1706486400000,3.02963171,98.0,9.230248,0.000454088,0.514511883,301.0,15589.0,22.89,5029.0,0.0,0.04,1014.8815972,WS1000,Shaggy Boysenberry Feet,2024-01-29 00:00:00,873931b4affffff,34.906336545944214,-45.023429122928675,1
cf718a30-9954-11ec-966b-a173bf0cd052,1706486496000,-0.30445539,55.0,32.4761944,4.164e-06,0.510340588,283.0,324691.0,333.82,24160.0,0.0,0.42,929.1312247,WS1000,Original Gainsboro Azimuth,2024-01-29 00:00:28,872830d23ffffff,42.499425649642944,-28.09062696654769,7
98ea5d00-1e26-11ed-960f-d7d4cf200cc9,1706486448000,3.346389125,85.0,400.5689843,0.252261039,2.109837739,296.0,2.0,0.03,0.0,0.0,5.21,943.8085834,WS1000,Flaky Pewter Easterlies,2024-01-29 00:00:31,872836068ffffff,38.14717411994934,-19.041178232767123,3
7dbc6a50-1e8f-11ed-9972-4f669f2d96bd,1706486416000,11.735646056,63.0,833.3403229,0.158754249,1.032382677,35.0,121.0,0.27,7.0,0.0,1.45,930.3843221,WS1000,Merry Pecan Anemometer,2024-01-29 00:00:17,87194e600ffffff,37.00468873977661,-21.872575349027386,2
abc54930-1ddb-11ed-960f-d7d4cf200cc9,1706486400000,0.960092744,98.0,2758.9953211,2.64357248,3.268920259,151.0,0.0,0.01,0.0,0.0,0.04,1028.7906017,WS1000,Oblong Dandelion Whirlwind,2024-01-29 00:00:11,872da5112ffffff,44.56607103347778,133.36440789250065,2
33e22dd0-995a-11ec-966b-a173bf0cd052,1706486528000,9.053876777,81.0,968.0329392,0.000243804,0.921810925,324.0,34530.0,23.22,4.0,0.0,0.77,998.7330444,WS1000,Striped Blood Gust,2024-01-29 00:01:46,871fa4a24ffffff,43.2761971950531,-58.60876692219841,9
6cd6e970-d8a5-11ec-960f-d7d4cf200cc9,1706486480000,1.435333015,87.0,10.3329015,0.703009788,1.667320589,26.0,2445.0,7.78,2070.0,0.0,3.8,987.5280238,WS1000,Gigantic Tiger Fog,2024-01-29 00:00:07,8729a41b5ffffff,20.69931125640869,-59.394881801775185,4
7d86b1b0-9642-11ec-966b-a173bf0cd052,1706486480000,-10.342616436,97.0,738.7980786,0.028339186,0.810284386,242.0,0.0,0.01,0.0,0.0,2.04,1031.3333503,WS1000,Virtual Mulberry Snowsquall,2024-01-29 00:00:29,872a95692ffffff,56.6254563331604,72.74948885159617,5
3de828d0-1c80-11ed-960f-d7d4cf200cc9,1706486528000,10.750731711,97.0,99.7314619,4.010007991,2.058986209,234.0,9721.0,10.5,2.0,0.0,2.33,1033.9995571,WS1000,Bright Lilac Inches,2024-01-29 00:01:22,871f46a58ffffff,45.461392879486084,22.703949688582497,9
a06276d0-50df-11ed-960f-d7d4cf200cc9,1706486448000,19.49295539,58.0,16.2027726,0.116486059,2.207294295,289.0,956869.0,1122.29,50075.0,0.0,0.09,1019.7274948,WS1000,Rough Yellow Tornado,2024-01-29 00:00:53,872b83872ffffff,37.91079139709473,-52.66230816927278,6
7f9f0f90-1c77-11ed-9972-4f669f2d96bd,1706486480000,-0.427445855,84.0,477.8562439,0.000998993,0.80905745,106.0,6.0,0.04,7.0,0.0,2.96,1021.5061635,WS1000,Radiant Heather Monsoon,2024-01-29 00:01:50,8729a0a76ffffff,52.92569375038147,-45.82002637289301,5
