device_id,timestamp,temperature,humidity,precipitation_accumulated,wind_speed,wind_gust,wind_direction,illuminance,solar_irradiance,fo_uv,uv_index,precipitation_rate,pressure,model,name,utc_datetime,cell_id,lat,lon,rn
09266910-5063-11ed-9972-4f669f2d96bd,1706486400000,7.6,71.0,707.39,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1019.46,WS1000,Huge Fandango Millimeter,2024-01-29 00:00:00,871fa44e5ffffff,50.86142863836347,4.4530394734377365,1
09266910-5063-11ed-9972-4f669f2d96bd,1706486416000,,,,,,,,,,,,,WS1000,Huge Fandango Millimeter,2024-01-29 00:00:16,871fa44e5ffffff,50.86142863836347,4.4530394734377365,2
09266910-5063-11ed-9972-4f669f2d96bd,1706486432000,7.6,71.0,707.39,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1019.45,WS1000,Huge Fandango Millimeter,2024-01-29 00:00:32,871fa44e5ffffff,50.86142863836347,4.4530394734377365,3
09266910-5063-11ed-9972-4f669f2d96bd,1706486448000,7.6,71.0,707.39,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1019.44,WS1000,Huge Fandango Millimeter,2024-01-29 00:00:48,871fa44e5ffffff,50.86142863836347,4.4530394734377365,4
09266910-5063-11ed-9972-4f669f2d96bd,1706486464000,7.6,71.0,707.39,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1019.43,WS1000,Huge Fandango Millimeter,2024-01-29 00:01:04,871fa44e5ffffff,50.86142863836347,4.4530394734377365,5
09266910-5063-11ed-9972-4f669f2d96bd,1706486480000,7.6,71.0,707.39,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1019.43,WS1000,Huge Fandango Millimeter,2024-01-29 00:01:20,871fa44e5ffffff,50.86142863836347,4.4530394734377365,6
09266910-5063-11ed-9972-4f669f2d96bd,1706486496000,7.6,71.0,707.39,0.19,0.51,146.0,0.0,0.0,0.0,0.0,0.0,1019.42,WS1000,Huge Fandango Millimeter,2024-01-29 00:01:36,871fa44e5ffffff,50.86142863836347,4.4530394734377365,7
09266910-5063-11ed-9972-4f669f2d96bd,1706486512000,7.5,71.0,707.39,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1019.42,WS1000,Huge Fandango Millimeter,2024-01-29 00:01:52,871fa44e5ffffff,50.86142863836347,4.4530394734377365,8
09266910-5063-11ed-9972-4f669f2d96bd,1706486528000,7.5,72.0,707.39,0.13,0.51,197.0,0.0,0.0,0.0,0.0,0.0,1019.43,WS1000,Huge Fandango Millimeter,2024-01-29 00:02:08,871fa44e5ffffff,50.86142863836347,4.4530394734377365,9
09266910-5063-11ed-9972-4f669f2d96bd,1706486544000,,,,,,,,,,,,,WS1000,Huge Fandango Millimeter,2024-01-29 00:02:24,871fa44e5ffffff,50.86142863836347,4.4530394734377365,10
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486400000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:00:00,87196bb0bffffff,51.94092852712961,4.470094240863668,1
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486416000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:00:16,87196bb0bffffff,51.94092852712961,4.470094240863668,2
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486432000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:00:32,87196bb0bffffff,51.94092852712961,4.470094240863668,3
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486448000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:00:48,87196bb0bffffff,51.94092852712961,4.470094240863668,4
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486464000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:01:04,87196bb0bffffff,51.94092852712961,4.470094240863668,5
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486480000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:01:20,87196bb0bffffff,51.94092852712961,4.470094240863668,6
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486496000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:01:36,87196bb0bffffff,51.94092852712961,4.470094240863668,7
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486512000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:01:52,87196bb0bffffff,51.94092852712961,4.470094240863668,8
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486528000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:02:08,87196bb0bffffff,51.94092852712961,4.470094240863668,9
0d274f50-504c-11ed-9972-4f669f2d96bd,1706486544000,,,,,,,,,,,,,WS1000,Curly Navy Downburst,2024-01-29 00:02:24,87196bb0bffffff,51.94092852712961,4.470094240863668,10
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706486400000,-0.6,99.0,400.812,1.8,3.0,234.0,0.0,0.0,,0.0,0.0,982.3,WS2000,Bitter Crystal Temperature,2024-01-29 00:00:00,87262c36cffffff,44.07409041072028,-92.54871884109966,1
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706486580000,-0.7,99.0,400.812,1.7,2.7,216.0,0.0,0.0,,0.0,0.0,982.3,WS2000,Bitter Crystal Temperature,2024-01-29 00:03:00,87262c36cffffff,44.07409041072028,-92.54871884109966,2
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706486760000,-0.8,99.0,400.812,1.1,2.8,240.0,0.0,0.0,,0.0,0.0,982.2,WS2000,Bitter Crystal Temperature,2024-01-29 00:06:00,87262c36cffffff,44.07409041072028,-92.54871884109966,3
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706486940000,-0.8,99.0,400.812,1.4,2.4,236.0,0.0,0.0,,0.0,0.0,982.2,WS2000,Bitter Crystal Temperature,2024-01-29 00:09:00,87262c36cffffff,44.07409041072028,-92.54871884109966,4
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706487120000,,,,,,,,,,,,,WS2000,Bitter Crystal Temperature,2024-01-29 00:12:00,87262c36cffffff,44.07409041072028,-92.54871884109966,5
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706487300000,-0.9,99.0,400.812,1.9,3.3,318.0,0.0,0.0,,0.0,0.0,982.3,WS2000,Bitter Crystal Temperature,2024-01-29 00:15:00,87262c36cffffff,44.07409041072028,-92.54871884109966,6
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706487480000,-0.9,99.0,400.812,1.7,3.0,273.0,0.0,0.0,,0.0,0.0,982.3,WS2000,Bitter Crystal Temperature,2024-01-29 00:18:00,87262c36cffffff,44.07409041072028,-92.54871884109966,7
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706487660000,-0.9,99.0,400.812,2.0,3.0,243.0,0.0,0.0,,0.0,0.0,982.4,WS2000,Bitter Crystal Temperature,2024-01-29 00:21:00,87262c36cffffff,44.07409041072028,-92.54871884109966,8
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706487840000,-0.8,99.0,400.812,1.0,2.1,243.0,0.0,0.0,,0.0,0.0,982.4,WS2000,Bitter Crystal Temperature,2024-01-29 00:24:00,87262c36cffffff,44.07409041072028,-92.54871884109966,9
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,1706488020000,-0.8,99.0,400.812,0.9,2.3,263.0,0.0,0.0,,0.0,0.0,982.4,WS2000,Bitter Crystal Temperature,2024-01-29 00:27:00,87262c36cffffff,44.07409041072028,-92.54871884109966,10
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486400000,,,,,,,,,,,,,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:00:00,8728d1aadffffff,48.43516012009401,-123.38450162439904,1
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486416000,,,,,,,,,,,,,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:00:16,8728d1aadffffff,48.43516012009401,-123.38450162439904,2
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486432000,,,,,,,,,,,,,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:00:32,8728d1aadffffff,48.43516012009401,-123.38450162439904,3
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486448000,11.6,99.0,946.4,0.64,1.02,74.0,2631.0,20.76,20.0,0.0,0.0,1015.38,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:00:48,8728d1aadffffff,48.43516012009401,-123.38450162439904,4
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486464000,11.6,99.0,946.4,0.9,1.53,320.0,2671.0,21.08,20.0,0.0,0.0,1015.38,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:01:04,8728d1aadffffff,48.43516012009401,-123.38450162439904,5
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486480000,,,,,,,,,,,,,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:01:20,8728d1aadffffff,48.43516012009401,-123.38450162439904,6
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486496000,,,,,,,,,,,,,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:01:36,8728d1aadffffff,48.43516012009401,-123.38450162439904,7
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486512000,11.6,99.0,946.4,1.74,2.04,68.0,2759.0,21.77,21.0,0.0,0.0,1015.38,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:01:52,8728d1aadffffff,48.43516012009401,-123.38450162439904,8
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486528000,11.6,99.0,946.4,1.48,2.04,49.0,2727.0,21.52,20.0,0.0,0.0,1015.39,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:02:08,8728d1aadffffff,48.43516012009401,-123.38450162439904,9
8a0b6a00-d8ca-11ec-960f-d7d4cf200cc9,1706486544000,,,,,,,,,,,,,WS1000,Gorgeous Rainbow Sunshine,2024-01-29 00:02:24,8728d1aadffffff,48.43516012009401,-123.38450162439904,10
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486400000,12.6,92.0,612.65,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,1020.76,WS1000,Basic Tomato Hurricane,2024-01-29 00:00:00,873910059ffffff,37.138102982516735,-8.57423199925429,1
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486416000,12.6,92.0,612.65,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,1020.76,WS1000,Basic Tomato Hurricane,2024-01-29 00:00:16,873910059ffffff,37.138102982516735,-8.57423199925429,2
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486432000,12.6,92.0,612.65,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,1020.76,WS1000,Basic Tomato Hurricane,2024-01-29 00:00:32,873910059ffffff,37.138102982516735,-8.57423199925429,3
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486448000,12.6,92.0,612.65,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,1020.78,WS1000,Basic Tomato Hurricane,2024-01-29 00:00:48,873910059ffffff,37.138102982516735,-8.57423199925429,4
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486464000,12.6,92.0,612.65,0.06,0.51,142.0,0.0,0.0,0.0,0.0,0.0,1020.77,WS1000,Basic Tomato Hurricane,2024-01-29 00:01:04,873910059ffffff,37.138102982516735,-8.57423199925429,5
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486480000,12.6,92.0,612.65,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,1020.77,WS1000,Basic Tomato Hurricane,2024-01-29 00:01:20,873910059ffffff,37.138102982516735,-8.57423199925429,6
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486496000,12.6,92.0,612.65,0.06,0.51,131.0,0.0,0.0,0.0,0.0,0.0,1020.81,WS1000,Basic Tomato Hurricane,2024-01-29 00:01:36,873910059ffffff,37.138102982516735,-8.57423199925429,7
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486512000,12.6,92.0,612.65,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,1020.79,WS1000,Basic Tomato Hurricane,2024-01-29 00:01:52,873910059ffffff,37.138102982516735,-8.57423199925429,8
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486528000,12.6,92.0,612.65,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,1020.81,WS1000,Basic Tomato Hurricane,2024-01-29 00:02:08,873910059ffffff,37.138102982516735,-8.57423199925429,9
b2e11240-d82f-11ec-8cb5-a7f2455167cf,1706486544000,12.6,92.0,612.65,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,1020.81,WS1000,Basic Tomato Hurricane,2024-01-29 00:02:24,873910059ffffff,37.138102982516735,-8.57423199925429,10
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706486400000,10.2,31.0,9.906,0.0,0.0,174.0,2708.0,21.371536,,0.0,0.0,796.6,WS2000,Stale Dandelion Millimeter,2024-01-29 00:00:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,1
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706486580000,10.2,31.0,9.906,0.0,0.0,174.0,2406.0,18.988152,,0.0,0.0,796.5,WS2000,Stale Dandelion Millimeter,2024-01-29 00:03:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,2
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706486760000,9.9,32.0,9.906,0.2,0.8,171.0,2056.0,16.225952,,0.0,0.0,796.5,WS2000,Stale Dandelion Millimeter,2024-01-29 00:06:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,3
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706486940000,9.4,33.0,9.906,0.4,0.9,168.0,1704.0,13.447968,,0.0,0.0,796.4,WS2000,Stale Dandelion Millimeter,2024-01-29 00:09:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,4
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706487120000,8.9,34.0,9.906,0.3,0.7,156.0,1369.0,10.804148,,0.0,0.0,796.4,WS2000,Stale Dandelion Millimeter,2024-01-29 00:12:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,5
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706487300000,8.5,35.0,9.906,0.5,2.7,118.0,1103.0,8.704876,,0.0,0.0,796.2,WS2000,Stale Dandelion Millimeter,2024-01-29 00:15:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,6
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706487480000,7.3,39.0,9.906,1.7,2.4,161.0,848.0,6.692416,,0.0,0.0,796.0,WS2000,Stale Dandelion Millimeter,2024-01-29 00:18:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,7
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706487660000,6.3,42.0,9.906,1.3,2.1,143.0,604.0,4.766768,,0.0,0.0,795.7,WS2000,Stale Dandelion Millimeter,2024-01-29 00:21:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,8
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706487840000,5.7,44.0,9.906,1.4,2.1,133.0,421.0,3.322532,,0.0,0.0,795.7,WS2000,Stale Dandelion Millimeter,2024-01-29 00:24:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,9
be7557c0-bf55-11ed-9972-4f669f2d96bd,1706488020000,5.0,47.0,9.906,1.6,2.4,156.0,294.0,2.320248,,0.0,0.0,795.5,WS2000,Stale Dandelion Millimeter,2024-01-29 00:27:00,8748dbc81ffffff,36.347511130269844,-105.62304610728502,10
cef65410-96aa-11ed-9972-4f669f2d96bd,1706486400000,6.2,91.0,727.71,0.6,1.6,288.0,0.0,0.0,,0.0,0.0,1014.6,WS2000,Jovial Rose Twister,2024-01-29 00:00:00,871952d15ffffff,54.72456023519223,-6.226995838175521,1
cef65410-96aa-11ed-9972-4f669f2d96bd,1706486580000,6.2,91.0,727.71,0.0,0.7,264.0,0.0,0.0,,0.0,0.0,1014.6,WS2000,Jovial Rose Twister,2024-01-29 00:03:00,871952d15ffffff,54.72456023519223,-6.226995838175521,2
cef65410-96aa-11ed-9972-4f669f2d96bd,1706486760000,6.2,90.0,727.71,0.4,1.0,281.0,0.0,0.0,,0.0,0.0,1014.6,WS2000,Jovial Rose Twister,2024-01-29 00:06:00,871952d15ffffff,54.72456023519223,-6.226995838175521,3
cef65410-96aa-11ed-9972-4f669f2d96bd,1706486940000,6.2,90.0,727.71,0.3,1.0,318.0,0.0,0.0,,0.0,0.0,1014.6,WS2000,Jovial Rose Twister,2024-01-29 00:09:00,871952d15ffffff,54.72456023519223,-6.226995838175521,4
cef65410-96aa-11ed-9972-4f669f2d96bd,1706487120000,6.2,90.0,727.71,0.0,0.0,246.0,0.0,0.0,,0.0,0.0,1014.7,WS2000,Jovial Rose Twister,2024-01-29 00:12:00,871952d15ffffff,54.72456023519223,-6.226995838175521,5
cef65410-96aa-11ed-9972-4f669f2d96bd,1706487300000,6.2,91.0,727.71,0.1,1.0,300.0,0.0,0.0,,0.0,0.0,1014.8,WS2000,Jovial Rose Twister,2024-01-29 00:15:00,871952d15ffffff,54.72456023519223,-6.226995838175521,6
cef65410-96aa-11ed-9972-4f669f2d96bd,1706487480000,6.1,91.0,727.71,0.0,0.0,264.0,0.0,0.0,,0.0,0.0,1014.8,WS2000,Jovial Rose Twister,2024-01-29 00:18:00,871952d15ffffff,54.72456023519223,-6.226995838175521,7
cef65410-96aa-11ed-9972-4f669f2d96bd,1706487660000,6.1,91.0,727.71,0.0,0.0,258.0,0.0,0.0,,0.0,0.0,1014.8,WS2000,Jovial Rose Twister,2024-01-29 00:21:00,871952d15ffffff,54.72456023519223,-6.226995838175521,8
cef65410-96aa-11ed-9972-4f669f2d96bd,1706487840000,6.1,91.0,727.71,0.0,0.0,270.0,0.0,0.0,,0.0,0.0,1014.9,WS2000,Jovial Rose Twister,2024-01-29 00:24:00,871952d15ffffff,54.72456023519223,-6.226995838175521,9
cef65410-96aa-11ed-9972-4f669f2d96bd,1706488020000,6.1,91.0,727.71,0.0,0.0,268.0,0.0,0.0,,0.0,0.0,1014.9,WS2000,Jovial Rose Twister,2024-01-29 00:27:00,871952d15ffffff,54.72456023519223,-6.226995838175521,10
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486400000,18.5,32.0,410.97,4.64,5.61,67.0,7812.0,61.65,59.0,0.0,0.0,910.25,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:00:00,8729a156effffff,34.48726296794519,-118.15506498557623,1
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486416000,18.5,32.0,410.97,4.31,6.12,24.0,7808.0,61.62,59.0,0.0,0.0,910.28,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:00:16,8729a156effffff,34.48726296794519,-118.15506498557623,2
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486432000,18.5,32.0,410.97,4.44,6.12,50.0,7800.0,61.56,59.0,0.0,0.0,910.33,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:00:32,8729a156effffff,34.48726296794519,-118.15506498557623,3
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486448000,18.5,32.0,410.97,4.25,6.63,44.0,7784.0,61.43,58.0,0.0,0.0,910.31,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:00:48,8729a156effffff,34.48726296794519,-118.15506498557623,4
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486464000,18.5,32.0,410.97,3.41,5.1,34.0,7764.0,61.27,58.0,0.0,0.0,910.31,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:01:04,8729a156effffff,34.48726296794519,-118.15506498557623,5
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486480000,18.5,32.0,410.97,3.8,4.59,41.0,7739.0,61.08,58.0,0.0,0.0,910.33,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:01:20,8729a156effffff,34.48726296794519,-118.15506498557623,6
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486496000,18.5,32.0,410.97,2.9,4.08,85.0,7711.0,60.86,58.0,0.0,0.0,910.34,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:01:36,8729a156effffff,34.48726296794519,-118.15506498557623,7
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486512000,18.5,32.0,410.97,3.8,4.08,60.0,7677.0,60.59,58.0,0.0,0.0,910.35,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:01:52,8729a156effffff,34.48726296794519,-118.15506498557623,8
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486528000,18.5,32.0,410.97,2.96,4.08,66.0,7633.0,60.24,57.0,0.0,0.0,910.37,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:02:08,8729a156effffff,34.48726296794519,-118.15506498557623,9
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,1706486544000,18.5,32.0,410.97,2.9,4.08,108.0,7593.0,59.92,57.0,0.0,0.0,910.33,WS1000,Prehistoric Mahogany Lenticular,2024-01-29 00:02:24,8729a156effffff,34.48726296794519,-118.15506498557623,10
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706486400000,12.3,30.0,16.51,0.0,0.0,324.0,1076.0,8.491792,,0.0,0.0,830.6,WS2000,Howling Smitten Smog,2024-01-29 00:00:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,1
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706486580000,11.9,31.0,16.51,0.0,0.0,324.0,901.0,7.110691999999999,,0.0,0.0,830.7,WS2000,Howling Smitten Smog,2024-01-29 00:03:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,2
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706486760000,11.7,31.0,16.51,0.0,0.0,300.0,742.0,5.8558639999999995,,0.0,0.0,830.7,WS2000,Howling Smitten Smog,2024-01-29 00:06:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,3
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706486940000,11.1,32.0,16.51,0.0,0.0,300.0,607.0,4.790444,,0.0,0.0,830.7,WS2000,Howling Smitten Smog,2024-01-29 00:09:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,4
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706487120000,10.7,34.0,16.51,0.0,0.0,300.0,468.0,3.693456,,0.0,0.0,830.8,WS2000,Howling Smitten Smog,2024-01-29 00:12:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,5
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706487300000,10.4,34.0,16.51,0.3,0.9,288.0,336.0,2.651712,,0.0,0.0,830.8,WS2000,Howling Smitten Smog,2024-01-29 00:15:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,6
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706487480000,10.2,34.0,16.51,0.6,0.8,294.0,242.0,1.909864,,0.0,0.0,830.9,WS2000,Howling Smitten Smog,2024-01-29 00:18:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,7
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706487660000,9.8,36.0,16.51,0.7,0.9,294.0,169.0,1.333748,,0.0,0.0,830.9,WS2000,Howling Smitten Smog,2024-01-29 00:21:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,8
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706487840000,9.4,37.0,16.51,0.7,0.9,294.0,106.0,0.836552,,0.0,0.0,830.9,WS2000,Howling Smitten Smog,2024-01-29 00:24:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,9
d5e24f90-bf54-11ed-8a70-d7d4cf200cc9,1706488020000,9.1,38.0,16.51,0.5,0.8,294.0,60.0,0.47352,,0.0,0.0,830.9,WS2000,Howling Smitten Smog,2024-01-29 00:27:00,87268ccb0ffffff,39.62651925563635,-105.13169174010532,10
da58e270-949c-11ec-966b-a173bf0cd052,1706486400000,20.89999962,81.0,3796.030029,0.901600003,1.529999971,45.0,0.0,0.0,0.0,0.0,0.0,1015.119385,WS1000,Puny Mantis Precipitation,2024-01-29 00:00:00,8744ae95dffffff,26.601778509042216,-80.17673706056549,1
